sample_id,split,output_split,sample_date,sample_lon,sample_lat,GEOID,hazard_index,exposure_index,vulnerability_index,risk_score,risk_hev_product,risk_tier,hazard_prob_mean,hazard_prob_p95,hazard_prob_max,hazard_pred_fire_frac,acs_population,acs_housing_units,asset_value_usd,expected_property_loss_usd_weighted,expected_property_loss_usd_hev,expected_population_affected,expected_housing_units_affected,exposure_pop_density_km2,exposure_housing_density_km2,acs_median_home_value,road_nearest_dist_m,svi_rpl_themes
train_train_ndws64_meta_002.tfrecord_00000189,train,train,2020-08-17,-120.046364,39.647144,06091010000,0.2699518203735351,0.26429509244933075,0.5106,0.3163844379215668,0.03642974823926268,very_high,0.2699518203735351,0.6263546943664551,0.7801156044006348,0.181640625,2898.0,2337.0,536107800.0,169616164.96836776,19530272.18310499,916.8821010967006,739.3904314227016,1.1738997691857858,0.9466541616932992,229400.0,443.2507634526686,0.5106
train_train_ndws64_meta_002.tfrecord_00000190,train,train,2020-08-17,-122.696396,39.763927,06021010300,0.320766806602478,0.2445491848296895,0.5394,0.34162815875014585,0.04231229502388664,very_high,0.320766806602478,0.7084211111068726,0.7711403965950012,0.226806640625,1933.0,1035.0,256059000.0,87476964.7014036,10834443.95152139,660.367230864032,353.58514430640093,0.7599142280525715,0.4068863042081797,247400.0,299.5467727679523,0.5394
train_train_ndws64_meta_002.tfrecord_00000191,train,train,2020-08-17,-121.474686,37.509155,06077005502,0.3728314638137817,0.3384188985307386,0.3532,0.3585814014661124,0.044564378945140704,very_high,0.3728314638137817,0.7672156691551208,0.8540416359901428,0.345458984375,2034.0,599.0,410614500.0,147238722.872307,18298780.178369477,729.3545705820726,214.79025947820134,5.19505654561085,1.5299109492728118,685500.0,1918.8554354942285,0.3532
train_train_ndws64_meta_002.tfrecord_00000192,train,train,2020-08-17,-121.456718,37.464237,06099003300,0.3918328881263733,0.371861173443544,0.6798,0.4434347960962498,0.09905191606174885,very_high,0.3918328881263733,0.7791571617126465,0.846760630607605,0.3564453125,6353.0,1976.0,801860800.0,355572980.34557575,79425848.65480678,2817.1412595994752,876.2271570861897,9.914708691173086,3.0838130605632013,405800.0,1696.8034284219784,0.6798
train_train_ndws64_meta_002.tfrecord_00000193,train,train,2020-08-17,-121.627396,36.556942,06053010702,0.1859637796878814,0.4595631592095172,0.0422,0.23929083760679587,0.0036065007082784085,low,0.1859637796878814,0.6372014284133911,0.7909911870956421,0.08642578125,3156.0,1593.0,1472250600.0,352296079.24110776,5309672.831663311,755.2018834870478,381.1903043076258,22.2178998848337,11.2145483258999,924200.0,1007.5642594180814,0.0422
train_train_ndws64_meta_002.tfrecord_00000194,train,train,2020-08-17,-119.291779,35.67659,06029004605,0.1644874960184097,0.3430848000848782,0.3426,0.25368918803466833,0.019334000509087658,moderate,0.1644874960184097,0.4964920878410339,0.710123598575592,0.049560546875,3553.0,936.0,268538400.0,68125288.65212898,5191921.5623095855,901.3576850871766,237.45308000044957,7.415314819434246,1.95348569405867,286900.0,259.50249701405727,0.3426
train_train_ndws64_meta_002.tfrecord_00000195,train,train,2020-08-17,-121.420784,37.509155,06099003300,0.3656549155712127,0.37183281544047303,0.6798,0.43033730241774826,0.09242730528146759,very_high,0.3656549155712127,0.7587752938270569,0.8540761470794678,0.358642578125,6353.0,1976.0,801860800.0,345070613.58653754,74113832.95484182,2733.9328822599546,850.3465095774706,9.914708691173086,3.0838130605632013,405800.0,2396.333599873365,0.6798
train_train_ndws64_meta_002.tfrecord_00000196,train,train,2020-08-18,-121.37587,37.428307,06099003300,0.4471194744110107,0.37200293804417417,0.6798,0.47112061861875754,0.11307096958198326,very_high,0.4471194744110107,0.7979768514633179,0.8687915205955505,0.4794921875,6353.0,1976.0,801860800.0,377773156.1421318,90667178.12578477,2993.0292900849668,930.9343423906649,9.914708691173086,3.0838130605632013,405800.0,689.5249950270196,0.6798
train_train_ndws64_meta_002.tfrecord_00000197,train,train,2020-08-18,-121.771126,37.814583,06013355112,0.2071539461612701,0.46092720581214863,0.1047,0.26279513482427963,0.0099970585387197,moderate,0.2071539461612701,0.6675348877906799,0.8291639685630798,0.1259765625,5656.0,2198.0,3343377800.0,878623419.7195034,33423943.583655886,1486.3692825661255,577.6237063437666,22.27206932202053,8.655234860290156,1521100.0,108.58789761910296,0.1047
train_train_ndws64_meta_002.tfrecord_00000198,train,train,2020-08-18,-122.705376,39.763927,06021010300,0.2674004137516022,0.24416709949512272,0.5394,0.3148303367243379,0.035217632821885475,high,0.2674004137516022,0.6712583303451538,0.7445892691612244,0.168701171875,1933.0,1035.0,256059000.0,80615141.19129725,9017791.842739172,608.5670408881451,325.84939850968976,0.7599142280525715,0.4068863042081797,247400.0,987.5267074580972,0.5394
train_train_ndws64_meta_002.tfrecord_00000199,train,train,2020-08-18,-122.31012,38.52425,06055201800,0.3084731101989746,0.30764248700680713,0.5883,0.3641893012015295,0.05582933749068532,very_high,0.3084731101989746,0.6726641058921814,0.7239190936088562,0.280517578125,1833.0,1056.0,435600000.0,158640859.60338625,24319259.410942525,667.5589891024035,384.5839020688151,2.698682552646283,1.5547238273837836,412500.0,545.0002033582257,0.5883
train_train_ndws64_meta_002.tfrecord_00000200,train,train,2020-08-18,-122.301132,37.230679,06081613800,0.2225512862205505,0.39583272869160335,0.2141,0.27284546171775625,0.01886072904857025,high,0.2225512862205505,0.691218376159668,0.7754285931587219,0.21435546875,4342.0,2173.0,2016109400.0,550086300.1165085,38025293.125675544,1184.6949947784976,592.8931883126843,9.281398613999896,4.644974479092992,927800.0,324.21507998361005,0.2141
train_train_ndws64_meta_002.tfrecord_00000201,train,train,2020-08-18,-121.259087,37.275593,06099003400,0.4314772188663482,0.27424782160154826,0.7639,0.4507929559136386,0.09039357596268544,very_high,0.4314772188663482,0.7757014632225037,0.8484119772911072,0.44580078125,1590.0,798.0,195909000.0,88314397.20008503,17708915.07327374,716.7607999026853,359.7327788190836,1.7542039984262383,0.8804118180780744,245500.0,2592.519698848012,0.7639
train_train_ndws64_meta_002.tfrecord_00000202,train,train,2020-08-18,-118.743805,34.454884,06111009700,0.1028787419199943,0.2646362696789781,0.7425,0.2793302518636906,0.0202148940195479,high,0.1028787419199943,0.2839709520339966,0.6385688781738281,0.01904296875,3152.0,1210.0,469964000.0,131275162.48686749,9500272.453002809,880.4489538743527,337.9896047550656,1.2489721562440947,0.4794594889135009,388400.0,619.3507594768645,0.7425
train_train_ndws64_meta_002.tfrecord_00000203,train,train,2020-08-18,-122.822159,39.638161,06021010300,0.2793372571468353,0.24474461866647437,0.5394,0.32097201417335997,0.03687677708477235,very_high,0.2793372571468353,0.5647396445274353,0.6884015202522278,0.08251953125,1933.0,1035.0,256059000.0,82187772.97721638,9442630.663549723,620.4389033971048,332.20603466942754,0.7599142280525715,0.4068863042081797,247400.0,220.64527709573235,0.5394
train_train_ndws64_meta_002.tfrecord_00000204,train,train,2020-08-18,-122.768257,39.665112,06021010300,0.2825086116790771,0.24418483070989272,0.5394,0.32238975505250633,0.03721014086863865,very_high,0.2825086116790771,0.6118611097335815,0.7102695107460022,0.116943359375,1933.0,1035.0,256059000.0,82550798.28898972,9527991.460682744,623.1793965164948,333.67339647934404,0.7599142280525715,0.4068863042081797,247400.0,892.60067828235,0.5394
train_train_ndws64_meta_002.tfrecord_00000205,train,train,2020-08-18,-121.37587,37.383392,06099003400,0.4557041823863983,0.27435540253279406,0.7639,0.4629387119530374,0.09550652446695712,very_high,0.4557041823863983,0.8052966594696045,0.8656328320503235,0.486572265625,1590.0,798.0,195909000.0,90693860.1200076,18710587.7017971,736.0725520053294,369.42509213852384,1.7542039984262383,0.8804118180780744,245500.0,962.7807775024206,0.7639
train_train_ndws64_meta_002.tfrecord_00000206,train,train,2020-08-18,-122.301132,38.497303,06055201700,0.2974738180637359,0.4699334068840863,0.3766,0.36503693109709384,0.05264600040871602,very_high,0.2974738180637359,0.6611924171447754,0.7103492021560669,0.25341796875,5194.0,2121.0,1620656100.0,591599329.1077849,85321061.7029881,1896.0018201183054,774.243330856936,29.182472856226838,11.916831907596672,764100.0,643.2570301701786,0.3766
train_train_ndws64_meta_002.tfrecord_00000207,train,train,2020-08-18,-121.348923,37.320507,06099003400,0.4549216628074646,0.27421779897149023,0.7639,0.4625061710951794,0.09529470468704028,very_high,0.4549216628074646,0.8035529851913452,0.8647129535675049,0.47607421875,1590.0,798.0,195909000.0,90609121.4730855,18669090.300533373,735.3848120413352,369.07992453395315,1.7542039984262383,0.8804118180780744,245500.0,4910.071700423618,0.7639
train_train_ndws64_meta_002.tfrecord_00000208,train,train,2020-08-18,-122.337067,38.52425,06055201700,0.2997288405895233,0.4699306374930998,0.3766,0.36616361154269156,0.053044774749201676,very_high,0.2997288405895233,0.6673498153686523,0.7033630609512329,0.262451171875,5194.0,2121.0,1620656100.0,593425290.6446935,85967337.77041967,1901.85379835274,776.6330200820488,29.182472856226838,11.916831907596672,764100.0,650.2997314321327,0.3766
train_train_ndws64_meta_002.tfrecord_00000209,train,train,2020-08-18,-121.429771,37.58102,06077005502,0.3961930274963379,0.33879335057972354,0.3532,0.37037451892208606,0.04740917534407089,very_high,0.3961930274963379,0.7571953535079956,0.8199521899223328,0.40283203125,2034.0,599.0,410614500.0,152081147.89993292,19466894.829317994,753.341771487523,221.85433683432956,5.19505654561085,1.5299109492728118,685500.0,357.387869556398,0.3532
train_train_ndws64_meta_002.tfrecord_00000210,train,train,2020-08-18,-121.286041,37.347458,06099003400,0.4385134577751159,0.2743976026888934,0.7639,0.454356009694226,0.09191782704792012,very_high,0.4385134577751159,0.781566321849823,0.8488903641700745,0.457275390625,1590.0,798.0,195909000.0,89012431.50318612,18007529.57913098,722.4260554138193,362.57609573599234,1.7542039984262383,0.8804118180780744,245500.0,772.1929603968149,0.7639
train_train_ndws64_meta_002.tfrecord_00000211,train,train,2020-08-18,-122.292152,38.52425,06055201800,0.3140251040458679,0.3074391617495147,0.5883,0.36690430054778833,0.05679660856105233,very_high,0.3140251040458679,0.6737009882926941,0.7404037714004517,0.29541015625,1833.0,1056.0,435600000.0,159823513.3186166,24740602.689194392,672.535582904096,387.45094137846445,2.698682552646283,1.5547238273837836,412500.0,1667.8081219324486,0.5883
train_train_ndws64_meta_002.tfrecord_00000212,train,train,2020-08-18,-121.393837,37.455257,06099003300,0.4376428127288818,0.37181597793794396,0.6798,0.4663261997458241,0.11061881695548464,very_high,0.4376428127288818,0.7955757975578308,0.8730561137199402,0.469482421875,6353.0,1976.0,801860800.0,373928699.5891463,88700893.05897848,2962.5703469852206,921.4605706977485,9.914708691173086,3.0838130605632013,405800.0,3172.7478388086106,0.6798
train_train_ndws64_meta_002.tfrecord_00000213,train,train,2020-08-18,-121.429771,37.383392,06085513500,0.4604531526565552,0.2652621538070871,0.1916,0.34812522247040373,0.023402176322180352,very_high,0.4604531526565552,0.8026078343391418,0.8565779328346252,0.490478515625,1225.0,410.0,403686000.0,140533278.5581874,9447130.950795697,426.45339752624454,142.73134121286552,0.8012257112995876,0.2681653401084334,984600.0,607.617609935729,0.1916
train_train_ndws64_meta_002.tfrecord_00000214,train,train,2020-08-18,-122.292152,37.104912,06087120200,0.204492837190628,0.42484925682507696,0.3695,0.3036011956428371,0.03210165375044796,high,0.204492837190628,0.6874812841415405,0.8169168829917908,0.220458984375,4630.0,1754.0,1529137200.0,464247882.22194016,49087832.931329496,1405.6735358263359,532.5164971575363,15.884154930040124,6.017453077168549,871800.0,195.44530132671528,0.3695
train_train_ndws64_meta_002.tfrecord_00000215,train,train,2020-08-18,-121.36689,37.365425,06099003400,0.4572117030620575,0.2742556122365907,0.7639,0.46366253520200595,0.09578761762883993,very_high,0.4572117030620575,0.8051808476448059,0.8642283082008362,0.48486328125,1590.0,798.0,195909000.0,90835663.60888979,18765656.382048402,737.2234309711895,370.0027030912008,1.7542039984262383,0.8804118180780744,245500.0,2309.577410767977,0.7639
train_train_ndws64_meta_002.tfrecord_00000216,train,train,2020-08-18,-121.411804,37.392372,06099003400,0.4588024020195007,0.27429149151139576,0.7639,0.4644686484631691,0.09613345014191417,very_high,0.4588024020195007,0.8058702945709229,0.8616246581077576,0.49609375,1590.0,798.0,195909000.0,90993588.45177099,18833408.08385226,738.5051510564389,370.6459814736089,1.7542039984262383,0.8804118180780744,245500.0,1536.8893566838244,0.7639
train_train_ndws64_meta_002.tfrecord_00000217,train,train,2020-08-18,-122.696396,39.754944,06021010300,0.2704230546951294,0.2451367126736475,0.5394,0.316632541149659,0.03575715970473472,very_high,0.2704230546951294,0.6807632446289062,0.7564119100570679,0.17333984375,1933.0,1035.0,256059000.0,81076611.85424054,9155942.556834668,612.0507020422908,327.71468008989706,0.7599142280525715,0.4068863042081797,247400.0,144.17929205537595,0.5394
train_train_ndws64_meta_002.tfrecord_00000218,train,train,2020-08-18,-122.283165,38.533234,06055201800,0.3237455785274505,0.3073976544392612,0.5883,0.37175208559550366,0.05854681089640125,very_high,0.3237455785274505,0.6790838241577148,0.7548637390136719,0.31640625,1833.0,1056.0,435600000.0,161935208.4854014,25502990.826472383,681.4215728965582,392.57020238885184,2.698682552646283,1.5547238273837836,412500.0,2875.2802859450285,0.5883
train_train_ndws64_meta_002.tfrecord_00000219,train,train,2020-08-18,-121.36689,37.473221,06099003300,0.4293797016143799,0.3718802047853333,0.6798,0.46221391224278996,0.10854897616730079,very_high,0.4293797016143799,0.7851966619491577,0.870857834815979,0.450927734375,6353.0,1976.0,801860800.0,370631217.44213337,87041168.86869274,2936.4449844784444,913.334690591753,9.914708691173086,3.0838130605632013,405800.0,1418.773896062701,0.6798
train_train_ndws64_meta_002.tfrecord_00000220,train,train,2020-08-18,-118.725838,34.463867,06111009700,0.1048778295516967,0.2765751458406631,0.7425,0.28391145852804733,0.021537401245256698,high,0.1048778295516967,0.2831041812896728,0.6168484687805176,0.016357421875,3152.0,1210.0,469964000.0,133428164.69567524,10121803.238825819,894.8889172804052,343.5328648189373,1.2489721562440947,0.4794594889135009,388400.0,12.519244864795064,0.7425
train_train_ndws64_meta_002.tfrecord_00000221,train,train,2020-08-18,-121.330956,37.284576,06099003400,0.4515791833400726,0.27421906349250796,0.7639,0.4608353107177887,0.09459497508957004,very_high,0.4515791833400726,0.7982039451599121,0.8626862168312073,0.460205078125,1590.0,798.0,195909000.0,90281784.88741127,18532006.974822577,732.728144041284,367.7465779527954,1.7542039984262383,0.8804118180780744,245500.0,4731.937217444311,0.7639
train_train_ndws64_meta_002.tfrecord_00000222,train,train,2020-08-18,-122.346046,38.533234,06055201700,0.3027880489826202,0.47004772754364027,0.3766,0.3677283427544022,0.053599532616832535,very_high,0.3027880489826202,0.670499861240387,0.7109635472297668,0.267578125,5194.0,2121.0,1620656100.0,595961181.8278127,86866409.4926186,1909.981012266365,779.9518149820871,29.182472856226838,11.916831907596672,764100.0,444.42909699998654,0.3766
train_train_ndws64_meta_002.tfrecord_00000223,train,train,2020-08-18,-121.420784,37.55407,06077005502,0.4051017761230469,0.33850377845299295,0.3532,0.3747420215974213,0.04843377979848658,very_high,0.4051017761230469,0.766558825969696,0.8437487483024597,0.421142578125,2034.0,599.0,410614500.0,153874507.82721436,19887612.275065668,762.2252719291549,224.47047093685538,5.19505654561085,1.5299109492728118,685500.0,964.9082805777972,0.3532
train_train_ndws64_meta_002.tfrecord_00000224,train,train,2020-08-18,-121.286041,37.365425,06099003400,0.4385680556297302,0.27482974681079786,0.7639,0.4545129518581045,0.09207404927888052,very_high,0.4385680556297302,0.7782620191574097,0.8487177491188049,0.455810546875,1590.0,798.0,195909000.0,89043177.8855694,18038134.920176204,722.6755934543861,362.7013355827674,1.7542039984262383,0.8804118180780744,245500.0,254.5984568209197,0.7639
train_train_ndws64_meta_002.tfrecord_00000225,train,train,2020-08-18,-121.304001,37.356441,06099003400,0.4475438594818115,0.2742883361358092,0.7639,0.4588384305816485,0.09377335466565276,very_high,0.4475438594818115,0.7867578268051147,0.8565586805343628,0.47216796875,1590.0,798.0,195909000.0,89890578.09682018,18371044.139193367,729.5531046248211,366.1530676041555,1.7542039984262383,0.8804118180780744,245500.0,1583.4887474386928,0.7639
train_train_ndws64_meta_002.tfrecord_00000226,train,train,2020-08-18,-121.483665,37.518139,06077005502,0.4212749004364013,0.3384494315942425,0.3532,0.38281227969647347,0.05035934451107979,very_high,0.4212749004364013,0.7820306420326233,0.8647735714912415,0.44140625,2034.0,599.0,410614500.0,157188272.8214276,20678277.06674477,778.640176902627,229.3045555381876,5.19505654561085,1.5299109492728118,685500.0,1415.58922740386,0.3532
train_train_ndws64_meta_002.tfrecord_00000227,train,train,2020-08-18,-121.492653,37.572037,06077005502,0.4032654762268066,0.3384971588754322,0.3532,0.3738218857760329,0.04821328978888379,very_high,0.4032654762268066,0.7530550360679626,0.8506804704666138,0.405517578125,2034.0,599.0,410614500.0,153496686.71698287,19797075.880017623,760.353715668451,223.9193095798437,5.19505654561085,1.5299109492728118,685500.0,1003.8469409456518,0.3532
train_train_ndws64_meta_002.tfrecord_00000228,train,train,2020-08-18,-121.38485,37.446274,06099003300,0.4418323040008545,0.3718354872102047,0.6798,0.46842679816348864,0.11168361462988352,very_high,0.4418323040008545,0.7977455854415894,0.8719344735145569,0.4736328125,6353.0,1976.0,801860800.0,375613087.11681354,89554712.5740101,2975.915448732643,925.6113531710536,9.914708691173086,3.0838130605632013,405800.0,2306.749469020264,0.6798
train_train_ndws64_meta_002.tfrecord_00000229,train,train,2020-08-18,-121.411804,37.473221,06099003300,0.433136910200119,0.3717980800536222,0.6798,0.4640678791161461,0.10947463280235588,very_high,0.433136910200119,0.7928057312965393,0.871605634689331,0.4677734375,6353.0,1976.0,801860800.0,372117840.8023762,87783416.63860333,2948.2232360248763,916.9981291335047,9.914708691173086,3.0838130605632013,405800.0,4838.963010289715,0.6798
train_train_ndws64_meta_002.tfrecord_00000230,train,train,2020-10-31,-119.166016,37.55407,06039000102,0.0957470014691352,0.3000162584404142,0.4418,0.22623837826669185,0.01269099532341765,low,0.0957470014691352,0.2886179387569427,0.6673243045806885,0.02001953125,4229.0,3104.0,890848000.0,201544006.8021259,11305747.801875968,956.7621016898398,702.2439261398115,2.387557034631738,1.7524183105927915,287000.0,5536.256674108763,0.4418
train_train_ndws64_meta_002.tfrecord_00000231,train,train,2020-10-31,-119.103134,37.518139,06019006408,0.0924068912863731,0.2262678909170479,0.4302,0.20012381291830092,0.008994928073434,very_low,0.0924068912863731,0.2812272012233734,0.7052974104881287,0.021240234375,876.0,718.0,201040000.0,40232891.34909522,1808340.3398831713,175.3084601164316,143.68889767534006,0.2637321639179432,0.2161640338962137,280000.0,10134.176308077987,0.4302
train_train_ndws64_meta_002.tfrecord_00000232,train,train,2020-10-31,-119.004318,37.401356,06019006408,0.0840446949005127,0.22632338724243078,0.4302,0.1959593636229856,0.008182954668751423,very_low,0.0840446949005127,0.2740311622619629,0.6423640847206116,0.013916015625,876.0,718.0,201040000.0,39395670.46276502,1645101.2066057862,171.66040253373538,140.69882308130366,0.2637321639179432,0.2161640338962137,280000.0,2297.8148629517627,0.4302
train_train_ndws64_meta_002.tfrecord_00000233,train,train,2020-10-31,-118.986351,37.401356,06019006408,0.0774007439613342,0.22630528998517355,0.4302,0.19263195897621915,0.007535468296673747,very_low,0.0774007439613342,0.2466092556715011,0.6489255428314209,0.01318359375,876.0,718.0,201040000.0,38726729.0325791,1514930.5463632902,168.74559606316797,138.30974654492536,0.2637321639179432,0.2161640338962137,280000.0,3072.8332058310884,0.4302
train_train_ndws64_meta_002.tfrecord_00000234,train,train,2020-11-01,-119.07618,37.419323,06019006408,0.0948929190635681,0.2262775696621718,0.4302,0.2013697304304356,0.009237314242477717,very_low,0.0948929190635681,0.4129215478897095,0.7380727529525757,0.03564453125,876.0,718.0,201040000.0,40483370.60573477,1857069.6553077202,176.39988385706158,144.58346644905276,0.2637321639179432,0.2161640338962137,280000.0,6355.261809930753,0.4302
train_train_ndws64_meta_002.tfrecord_00000235,train,train,2020-11-01,-119.103134,37.536102,06039000102,0.0900795385241508,0.3000066023400582,0.4418,0.2234017499640929,0.011939404790243366,low,0.0900795385241508,0.3355188369750976,0.6978926658630371,0.02294921875,4229.0,3104.0,890848000.0,199017002.15201223,10636194.878578722,944.7660005981488,693.4390318885444,2.387557034631738,1.7524183105927915,287000.0,8190.807918199636,0.4418
train_train_ndws64_meta_002.tfrecord_00000236,train,train,2020-11-01,-119.103134,37.518139,06019006408,0.0932728797197341,0.2262678909170479,0.4302,0.20055680713498142,0.009079223774350591,very_low,0.0932728797197341,0.3693086802959442,0.6951860189437866,0.027587890625,876.0,718.0,201040000.0,40319940.50641666,1825287.1475954428,175.68776305024372,143.99978752291665,0.2637321639179432,0.2161640338962137,280000.0,10134.176308077987,0.4302
train_train_ndws64_meta_002.tfrecord_00000237,train,train,2020-11-01,-118.636009,36.350327,06107000102,0.08854391425848,0.2565218951167751,0.6955,0.26032852566427256,0.015797206343559883,moderate,0.08854391425848,0.2849259078502655,0.621452271938324,0.01123046875,2376.0,1449.0,371813400.0,96793634.24422044,5873613.001100568,618.5405769783116,377.2160336875309,1.0366168416403616,0.6321792102427963,256600.0,8416.009769274177,0.6955
train_train_ndws64_meta_002.tfrecord_00000238,train,train,2020-11-01,-118.393463,36.35931,06107002701,0.0725874900817871,0.23805246852946935,0.5738,0.22246948559973434,0.009915052381600486,low,0.0725874900817871,0.225892573595047,0.648380696773529,0.009765625,1449.0,2539.0,798515500.0,177645332.52841467,7917323.010019903,322.35828463401504,564.8500239377255,0.3025561087651902,0.5301518013490807,314500.0,19578.549517138064,0.5738
train_train_ndws64_meta_002.tfrecord_00000239,train,train,2020-11-01,-118.627022,36.350327,06107000102,0.0862200185656547,0.2565205002706696,0.6955,0.2591661593640282,0.015382514196734576,moderate,0.0862200185656547,0.27283775806427,0.6013360023498535,0.00927734375,2376.0,1449.0,371813400.0,96361450.87808116,5719424.904036152,615.778794648931,375.5317649184769,1.0366168416403616,0.6321792102427963,256600.0,9060.792130171458,0.6955
train_train_ndws64_meta_002.tfrecord_00000240,train,train,2020-11-01,-116.596832,33.90691,06065044524,0.0570326521992683,0.41216578515807356,0.8849,0.32914606164705623,0.02080126277713516,very_high,0.0570326521992683,0.1922405362129211,0.3906116485595703,0.0,1896.0,1157.0,221796900.0,73003576.12052597,4613655.600053969,624.0609328828186,380.8219933256441,15.10871846527168,9.219824506497538,191700.0,66.06619379799284,0.8849
train_train_ndws64_meta_002.tfrecord_00000241,train,train,2020-11-01,-119.112114,37.545086,06039000102,0.0895072147250175,0.3000084641368763,0.4418,0.22311614660357165,0.011863620947915605,low,0.0895072147250175,0.3283977210521698,0.697320282459259,0.02197265625,4229.0,3104.0,890848000.0,198762572.9694986,10568682.994208721,943.5581839865046,692.5525190574864,2.387557034631738,1.7524183105927915,287000.0,7497.682337388878,0.4418
train_train_ndws64_meta_002.tfrecord_00000242,train,train,2020-11-02,-122.193336,39.880707,06103001101,0.0456748679280281,0.3784043382457026,0.852,0.3067587354377248,0.014725600083196067,high,0.0456748679280281,0.2309168875217437,0.6997367739677429,0.029296875,1872.0,691.0,168465800.0,51678355.77250466,2480759.998495692,574.2523527394209,211.97028618746785,11.459191746110688,4.229861910556883,243800.0,326.23555613158726,0.852
train_train_ndws64_meta_002.tfrecord_00000243,train,train,2020-11-02,-119.013298,37.410339,06019006408,0.1029295772314071,0.22630651533274013,0.4302,0.2053967432155256,0.010020921324391694,low,0.1029295772314071,0.3783323764801025,0.6650686264038086,0.020751953125,876.0,718.0,201040000.0,41292961.25604927,2014606.0230557062,179.92754705680042,147.47486162874736,0.2637321639179432,0.2161640338962137,280000.0,3004.231880677269,0.4302
train_train_ndws64_meta_002.tfrecord_00000244,train,train,2020-11-02,-118.662956,36.350327,06107000102,0.1037088930606842,0.2565269330824322,0.6955,0.26791252645507174,0.018503168429945836,high,0.1037088930606842,0.3448049426078796,0.6697790622711182,0.0166015625,2376.0,1449.0,371813400.0,99613467.36385018,6879725.964710823,636.5601628572505,388.20525083339896,1.0366168416403616,0.6321792102427963,256600.0,6695.125875189196,0.6955
train_train_ndws64_meta_002.tfrecord_00000245,train,train,2020-11-02,-122.166389,39.880707,06103001000,0.0445307940244674,0.46780094748546125,0.808,0.3242056812578721,0.01683189049063602,very_high,0.0445307940244674,0.2116214334964752,0.6989179849624634,0.027099609375,7080.0,2559.0,527921700.0,171155214.39931396,8885920.242030403,2295.376223305734,829.6423383388947,39.9870017393668,14.452929018508424,206300.0,245.1656047464448,0.808
train_train_ndws64_meta_002.tfrecord_00000246,train,train,2020-11-02,-122.256218,39.422565,06021010300,0.0576776824891567,0.2442480694417156,0.5394,0.209993262077093,0.007598885205279626,low,0.0576776824891567,0.2374494969844818,0.7049192190170288,0.027099609375,1933.0,1035.0,256059000.0,53770664.69419836,1945762.9467786958,405.9169755950208,217.34302624979128,0.7599142280525715,0.4068863042081797,247400.0,664.6317732343376,0.5394
train_train_ndws64_meta_002.tfrecord_00000247,train,train,2020-11-03,-119.085167,37.536102,06039000102,0.0938983112573623,0.3000072521138478,0.4418,0.22531133126283548,0.012445583022728114,low,0.0938983112573623,0.3332628905773163,0.6903679370880127,0.017822265625,4229.0,3104.0,890848000.0,200718148.83283445,11087122.744631294,952.8416199105312,699.3663722398413,2.387557034631738,1.7524183105927915,287000.0,7934.803316449657,0.4418
train_train_ndws64_meta_002.tfrecord_00000248,train,train,2020-11-03,-122.076553,39.656128,06021010501,0.0461349822580814,0.4323810458839196,0.7334,0.2994618048942166,0.014629783905221268,high,0.0461349822580814,0.2367298007011413,0.6763791441917419,0.029541015625,3798.0,1381.0,358369500.0,107317977.28903796,5242868.343222193,1137.3559349882346,413.5567525589131,23.87634707656416,8.68173652257375,259500.0,402.1036212913189,0.7334
train_train_ndws64_meta_002.tfrecord_00000249,train,train,2020-11-04,-114.351044,34.077591,06071940100,0.033005267381668,0.3971666860215144,0.4483,0.2253126394972883,0.005876582092719687,low,0.033005267381668,0.1441978514194488,0.700482964515686,0.02392578125,1300.0,1541.0,123434100.0,27811262.874972235,725370.6216909711,292.9064313464748,347.2067774653213,11.554689826839551,13.696751556276729,80100.0,5331.713088810257,0.4483
train_train_ndws64_meta_002.tfrecord_00000250,train,train,2020-11-05,-119.07618,37.419323,06019006408,0.0845542401075363,0.2262775696621718,0.4302,0.1962003909524197,0.008230899566742203,very_low,0.0845542401075363,0.3639750778675079,0.7263504862785339,0.029052734375,876.0,718.0,201040000.0,39444126.59707446,1654740.0488978527,171.87154247431965,140.87188070383735,0.2637321639179432,0.2161640338962137,280000.0,6355.261809930753,0.4302
train_train_ndws64_meta_002.tfrecord_00000251,train,train,2020-11-05,-122.076553,39.656128,06021010501,0.0391181707382202,0.4323810458839196,0.7334,0.295953399134286,0.01240469502006721,high,0.0391181707382202,0.1527116000652313,0.6614348292350769,0.024658203125,3798.0,1381.0,358369500.0,106060671.6710545,4445464.351993976,1124.0310099120181,408.71164420444893,23.87634707656416,8.68173652257375,259500.0,402.1036212913189,0.7334
train_train_ndws64_meta_002.tfrecord_00000252,train,train,2020-11-05,-118.465324,36.278461,06107002701,0.0850246548652648,0.23805756215764737,0.5738,0.22868959607992662,0.011614149270326541,low,0.0850246548652648,0.3143779039382934,0.6666724681854248,0.018310546875,1449.0,2539.0,798515500.0,182612187.15856063,9274078.211669434,331.37122471981365,580.6428844469336,0.3025561087651902,0.5301518013490807,314500.0,12202.442373528453,0.5738
