sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m
train_train_ndws64_meta_002.tfrecord_00000046,train,2020-05-29,149.0,-119.192963,35.398113,train_ndws64_meta_002.tfrecord.gz,46,06029003827,Census Tract 38.27,43753256.0,0.0,73236.0462591832,-290666.5879728156,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000047,train,2020-05-29,149.0,-118.474312,40.168167,train_ndws64_meta_002.tfrecord.gz,47,06035040600,Census Tract 406,1323389560.0,230720443.0,129916.60455643461,240183.9249618575,nearest,129657.11337243648
train_train_ndws64_meta_002.tfrecord_00000048,train,2020-05-08,128.0,-121.609428,39.17104,train_ndws64_meta_002.tfrecord.gz,48,06115041001,Census Tract 410.01,275920634.0,1720985.0,-138927.257139617,129528.2469581957,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000049,train,2020-05-08,128.0,-117.540062,34.014709,train_ndws64_meta_002.tfrecord.gz,49,06065040618,Census Tract 406.18,18620766.0,4765.0,227193.0190028239,-441587.8201189828,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000050,train,2020-05-09,129.0,-115.393089,33.053513,train_ndws64_meta_002.tfrecord.gz,50,06025010300,Census Tract 103,467707929.0,338212.0,430537.6174498693,-540632.032397327,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000051,train,2020-05-11,131.0,-121.052475,37.724751,train_ndws64_meta_002.tfrecord.gz,51,06099000501,Census Tract 5.01,37901284.0,427113.0,-92637.72194136004,-31903.6560869799,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000052,train,2020-05-11,131.0,-116.363274,34.140472,train_ndws64_meta_002.tfrecord.gz,52,06071010420,Census Tract 104.20,97382252.0,0.0,335298.18333542923,-424152.7056275024,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000053,train,2020-05-11,131.0,-116.363274,34.131489,train_ndws64_meta_002.tfrecord.gz,53,06071010419,Census Tract 104.19,65434649.0,0.0,335336.40078271815,-425148.53613070585,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000054,train,2020-05-11,131.0,-121.043495,37.715767,train_ndws64_meta_002.tfrecord.gz,54,06099000501,Census Tract 5.01,37901284.0,427113.0,-91858.33604708909,-32911.05254478846,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000055,train,2020-05-11,131.0,-116.345306,34.131489,train_ndws64_meta_002.tfrecord.gz,55,06071010419,Census Tract 104.19,65434649.0,0.0,336992.38119789975,-425084.82665384933,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000056,train,2020-05-11,131.0,-121.034508,37.715767,train_ndws64_meta_002.tfrecord.gz,56,06099000501,Census Tract 5.01,37901284.0,427113.0,-91067.24652545487,-32919.72239878867,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000057,train,2020-05-12,132.0,-114.521721,39.341717,train_ndws64_meta_002.tfrecord.gz,57,06027000800,Census Tract 8,17743920238.0,41657866.0,471554.10695131036,160944.56440522196,nearest,350353.32703001803
train_train_ndws64_meta_002.tfrecord_00000058,train,2020-05-13,133.0,-120.073311,36.700672,train_ndws64_meta_002.tfrecord.gz,58,06019003900,Census Tract 39,456644747.0,1669531.0,-6540.91051284477,-146249.89593794895,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000059,train,2020-05-13,133.0,-118.887535,34.993874,train_ndws64_meta_002.tfrecord.gz,59,06029006011,Census Tract 60.11,1190429944.0,1526014.0,101478.28792500326,-335272.8350799908,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000060,train,2020-05-13,133.0,-120.073311,36.691689,train_ndws64_meta_002.tfrecord.gz,60,06019003900,Census Tract 39,456644747.0,1669531.0,-6541.6825300197415,-147248.29724567756,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000061,train,2020-05-13,133.0,-120.064331,36.691689,train_ndws64_meta_002.tfrecord.gz,61,06019003900,Census Tract 39,456644747.0,1669531.0,-5740.379867733082,-147248.87890706165,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000062,train,2020-05-13,133.0,-119.830765,36.485077,train_ndws64_meta_002.tfrecord.gz,62,06019007700,Census Tract 77,186916474.0,0.0,15142.149055685984,-170199.9514973769,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000063,train,2020-05-13,133.0,-119.139061,35.82032,train_ndws64_meta_002.tfrecord.gz,63,06107004301,Census Tract 43.01,199640545.0,0.0,77701.4734027313,-243726.20756057603,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000064,train,2020-05-13,133.0,-119.130081,35.82032,train_ndws64_meta_002.tfrecord.gz,64,06107004301,Census Tract 43.01,199640545.0,0.0,78511.91380624942,-243718.8095119493,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000065,train,2020-05-13,133.0,-119.839752,36.485077,train_ndws64_meta_002.tfrecord.gz,65,06019007700,Census Tract 77,186916474.0,0.0,14338.046119887598,-170201.34872670146,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000066,train,2020-05-13,133.0,-119.830765,36.476093,train_ndws64_meta_002.tfrecord.gz,66,06019007700,Census Tract 77,186916474.0,0.0,15143.931269993946,-171198.37935069017,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000067,train,2020-05-13,133.0,-118.887535,35.002853,train_ndws64_meta_002.tfrecord.gz,67,06029006011,Census Tract 60.11,1190429944.0,1526014.0,101466.59027340772,-334275.96215014346,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000068,train,2020-05-13,133.0,-118.878555,34.993874,train_ndws64_meta_002.tfrecord.gz,68,06029006011,Census Tract 60.11,1190429944.0,1526014.0,102297.39926360954,-335263.1845470248,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000069,train,2020-05-13,133.0,-119.947548,36.826435,train_ndws64_meta_002.tfrecord.gz,69,06019004100,Census Tract 41,78053113.0,0.0,4672.108189207312,-132273.07617470622,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000070,train,2020-05-13,133.0,-118.869568,34.993874,train_ndws64_meta_002.tfrecord.gz,70,06029006011,Census Tract 60.11,1190429944.0,1526014.0,103117.14818889034,-335253.4488167311,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000071,train,2020-05-13,133.0,-118.896523,35.002853,train_ndws64_meta_002.tfrecord.gz,71,06029006011,Census Tract 60.11,1190429944.0,1526014.0,100646.84280782062,-334285.54248829186,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000072,train,2020-05-13,133.0,-119.139061,35.81134,train_ndws64_meta_002.tfrecord.gz,72,06107004301,Census Tract 43.01,199640545.0,0.0,77710.53269782854,-244723.80998631287,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000073,train,2020-05-13,133.0,-119.121101,35.81134,train_ndws64_meta_002.tfrecord.gz,73,06107004301,Census Tract 43.01,199640545.0,0.0,79331.60178059568,-244708.93539239047,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000074,train,2020-05-13,133.0,-119.130081,35.81134,train_ndws64_meta_002.tfrecord.gz,74,06107004301,Census Tract 43.01,199640545.0,0.0,78521.067591431,-244716.41107513942,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000075,train,2020-05-14,134.0,-119.040253,36.224564,train_ndws64_meta_002.tfrecord.gz,75,06107002702,Census Tract 27.02,904240667.0,293208.0,86164.13536097297,-198727.62597048283,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000076,train,2020-05-14,134.0,-119.031265,36.224564,train_ndws64_meta_002.tfrecord.gz,76,06107002702,Census Tract 27.02,904240667.0,293208.0,86971.0317846526,-198719.41922528204,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000077,train,2020-05-14,134.0,-119.013298,36.206596,train_ndws64_meta_002.tfrecord.gz,77,06107002702,Census Tract 27.02,904240667.0,293208.0,88604.79335072766,-200699.29357787874,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000078,train,2020-05-14,134.0,-118.905502,35.002853,train_ndws64_meta_002.tfrecord.gz,78,06029006011,Census Tract 60.11,1190429944.0,1526014.0,99827.91528096166,-334295.03563658753,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000079,train,2020-05-14,134.0,-118.896523,34.993874,train_ndws64_meta_002.tfrecord.gz,79,06029006011,Census Tract 60.11,1190429944.0,1526014.0,100658.4459542177,-335282.4165226151,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000080,train,2020-05-14,134.0,-118.887535,34.993874,train_ndws64_meta_002.tfrecord.gz,80,06029006011,Census Tract 60.11,1190429944.0,1526014.0,101478.28792500326,-335272.8350799908,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000081,train,2020-05-14,134.0,-118.869568,34.98489,train_ndws64_meta_002.tfrecord.gz,81,06029006011,Census Tract 60.11,1190429944.0,1526014.0,103129.04128531548,-336250.8671003962,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000082,train,2020-05-14,134.0,-119.013298,36.21558,train_ndws64_meta_002.tfrecord.gz,82,06107002702,Census Tract 27.02,904240667.0,293208.0,88594.40385253116,-199701.041339932,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000083,train,2020-05-14,134.0,-119.031265,36.21558,train_ndws64_meta_002.tfrecord.gz,83,06107002702,Census Tract 27.02,904240667.0,293208.0,86981.23215101176,-199717.67785717873,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000084,train,2020-05-14,134.0,-119.004318,36.224564,train_ndws64_meta_002.tfrecord.gz,84,06107002702,Census Tract 27.02,904240667.0,293208.0,89390.19016950278,-198694.35604836605,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000085,train,2020-05-14,134.0,-118.878555,35.002853,train_ndws64_meta_002.tfrecord.gz,85,06029006011,Census Tract 60.11,1190429944.0,1526014.0,102285.60719103733,-334266.31272961805,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000086,train,2020-05-14,134.0,-119.013298,36.224564,train_ndws64_meta_002.tfrecord.gz,86,06107002702,Census Tract 27.02,904240667.0,293208.0,88584.0143080936,-198702.78465901501,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000087,train,2020-05-14,134.0,-119.004318,36.206596,train_ndws64_meta_002.tfrecord.gz,87,06107002702,Census Tract 27.02,904240667.0,293208.0,89411.1583158112,-200690.8629901386,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000088,train,2020-05-14,134.0,-119.022285,36.21558,train_ndws64_meta_002.tfrecord.gz,88,06107002702,Census Tract 27.02,904240667.0,293208.0,87787.5041474693,-199709.4010530403,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000089,train,2020-05-14,134.0,-118.887535,35.002853,train_ndws64_meta_002.tfrecord.gz,89,06029006011,Census Tract 60.11,1190429944.0,1526014.0,101466.59027340772,-334275.96215014346,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000090,train,2020-05-14,134.0,-118.878555,34.993874,train_ndws64_meta_002.tfrecord.gz,90,06029006011,Census Tract 60.11,1190429944.0,1526014.0,102297.39926360954,-335263.1845470248,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000091,train,2020-05-14,134.0,-119.022285,36.206596,train_ndws64_meta_002.tfrecord.gz,91,06107002702,Census Tract 27.02,904240667.0,293208.0,87797.79902024179,-200707.654271333,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000092,train,2020-05-14,134.0,-118.869568,34.993874,train_ndws64_meta_002.tfrecord.gz,92,06029006011,Census Tract 60.11,1190429944.0,1526014.0,103117.14818889034,-335253.4488167311,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000093,train,2020-05-14,134.0,-118.896523,35.002853,train_ndws64_meta_002.tfrecord.gz,93,06029006011,Census Tract 60.11,1190429944.0,1526014.0,100646.84280782062,-334285.54248829186,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000094,train,2020-05-14,134.0,-119.004318,36.21558,train_ndws64_meta_002.tfrecord.gz,94,06107002702,Census Tract 27.02,904240667.0,293208.0,89400.67426598794,-199692.6117407349,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000095,train,2020-04-24,114.0,-122.804192,40.473595,train_ndws64_meta_002.tfrecord.gz,95,06089012400,Census Tract 124,1581283327.0,23851285.0,-237757.14046812005,276575.95577188954,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000096,train,2020-04-24,114.0,-119.687035,37.257626,train_ndws64_meta_002.tfrecord.gz,96,06039000111,Census Tract 1.11,164870403.0,0.0,27718.77335796503,-84299.6306435396,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000097,train,2020-04-24,114.0,-122.804192,40.464611,train_ndws64_meta_002.tfrecord.gz,97,06089012400,Census Tract 124,1581283327.0,23851285.0,-237786.64401949375,275578.74424670916,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000098,train,2020-04-24,114.0,-119.64212,36.655754,train_ndws64_meta_002.tfrecord.gz,98,06019001600,Census Tract 16,51215832.0,0.0,31949.328971865812,-151184.4333676938,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000099,train,2020-04-24,114.0,-122.822159,40.464611,train_ndws64_meta_002.tfrecord.gz,99,06089012400,Census Tract 124,1581283327.0,23851285.0,-239309.74041262895,275623.9511011923,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000100,train,2020-04-24,114.0,-122.813171,40.473595,train_ndws64_meta_002.tfrecord.gz,100,06089012400,Census Tract 124,1581283327.0,23851285.0,-238518.21381965358,276598.5089980941,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000101,train,2020-04-24,114.0,-119.64212,36.664738,train_ndws64_meta_002.tfrecord.gz,101,06019001600,Census Tract 16,51215832.0,0.0,31945.559877817323,-150185.94067229982,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000102,train,2020-04-24,114.0,-119.633141,36.664738,train_ndws64_meta_002.tfrecord.gz,102,06019001600,Census Tract 16,51215832.0,0.0,32747.051349998987,-150182.87726143468,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000103,train,2020-04-25,115.0,-121.67231,39.197987,train_ndws64_meta_002.tfrecord.gz,103,06101050702,Census Tract 507.02,105127323.0,387595.0,-144301.91284519155,132616.53319667373,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000104,train,2020-04-25,115.0,-118.833641,35.074718,train_ndws64_meta_002.tfrecord.gz,104,06029006011,Census Tract 60.11,1190429944.0,1526014.0,106283.79176486593,-326238.02540827123,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000105,train,2020-04-25,115.0,-119.121101,35.838287,train_ndws64_meta_002.tfrecord.gz,105,06107004301,Census Tract 43.01,199640545.0,0.0,79303.8495943984,-241715.33933298616,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000106,train,2020-04-25,115.0,-119.103134,35.829304,train_ndws64_meta_002.tfrecord.gz,106,06107004301,Census Tract 43.01,199640545.0,0.0,80934.42092213142,-242698.10007244162,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000107,train,2020-04-25,115.0,-121.681297,39.197987,train_ndws64_meta_002.tfrecord.gz,107,06101050702,Census Tract 507.02,105127323.0,387595.0,-145077.31077225646,132630.24847686663,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000108,train,2020-04-26,116.0,-114.59359,34.84116,train_ndws64_meta_002.tfrecord.gz,108,06071025100,Census Tract 251,7231730388.0,44126434.0,493879.3654294403,-338737.4938574466,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000109,train,2020-04-26,116.0,-114.584602,34.832176,train_ndws64_meta_002.tfrecord.gz,109,06071025100,Census Tract 251,7231730388.0,44126434.0,494756.47060339304,-339686.3657451165,nearest,13.308321637393387
train_train_ndws64_meta_002.tfrecord_00000110,train,2020-04-26,116.0,-114.620537,34.84116,train_ndws64_meta_002.tfrecord.gz,110,06071010700,Census Tract 107,139316510.0,0.0,491420.3868784889,-338877.51750739943,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000111,train,2020-04-26,116.0,-114.60257,34.85014,train_ndws64_meta_002.tfrecord.gz,111,06071025100,Census Tract 251,7231730388.0,44126434.0,493003.1993622281,-337788.9272957966,nearest,140.8694464740934
train_train_ndws64_meta_002.tfrecord_00000112,train,2020-04-26,116.0,-114.575623,34.85014,train_ndws64_meta_002.tfrecord.gz,112,06071025100,Census Tract 251,7231730388.0,44126434.0,495461.86844417424,-337648.45381417824,nearest,1807.7552872818887
train_train_ndws64_meta_002.tfrecord_00000113,train,2020-04-27,117.0,-118.851601,35.281334,train_ndws64_meta_002.tfrecord.gz,113,06029006202,Census Tract 62.02,374992924.0,755424.0,104369.36805856007,-303315.6962964372,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000114,train,2020-04-27,117.0,-120.953659,36.440159,train_ndws64_meta_002.tfrecord.gz,114,06069000802,Census Tract 8.02,2987639939.0,3272257.0,-85376.59719131568,-174775.95685992902,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000115,train,2020-04-27,117.0,-119.121101,35.838287,train_ndws64_meta_002.tfrecord.gz,115,06107004301,Census Tract 43.01,199640545.0,0.0,79303.8495943984,-241715.33933298616,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000116,train,2020-04-27,117.0,-121.887909,39.242905,train_ndws64_meta_002.tfrecord.gz,116,06101050800,Census Tract 508,289598793.0,527202.0,-162804.01267321623,137956.81870317692,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000117,train,2020-04-27,117.0,-121.393837,39.018326,train_ndws64_meta_002.tfrecord.gz,117,06115040800,Census Tract 408,109394813.0,128316.0,-120568.2126822345,112262.54366385564,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000118,train,2020-04-27,117.0,-121.537567,39.162056,train_ndws64_meta_002.tfrecord.gz,118,06115040901,Census Tract 409.01,263666616.0,4473094.0,-132740.90017112702,128426.96560683893,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000119,train,2020-04-27,117.0,-118.851601,35.27235,train_ndws64_meta_002.tfrecord.gz,119,06029006202,Census Tract 62.02,374992924.0,755424.0,104381.45295736368,-304313.34210177744,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000120,train,2020-04-28,118.0,-120.190094,36.143715,train_ndws64_meta_002.tfrecord.gz,120,06019007801,Census Tract 78.01,293191128.0,0.0,-17084.545972818683,-208130.47904201085,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000121,train,2020-04-28,118.0,-120.163147,36.143715,train_ndws64_meta_002.tfrecord.gz,121,06019007801,Census Tract 78.01,293191128.0,0.0,-14662.708521965282,-208134.99073141254,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000122,train,2020-04-28,118.0,-120.14518,36.152699,train_ndws64_meta_002.tfrecord.gz,122,06019007801,Census Tract 78.01,293191128.0,0.0,-13046.411190837382,-207139.34304734692,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000123,train,2020-04-28,118.0,-120.235008,36.682705,train_ndws64_meta_002.tfrecord.gz,123,06019008200,Census Tract 82,815307839.0,5549878.0,-20972.674722256488,-148223.3428121372,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000124,train,2020-04-28,118.0,-120.243996,36.682705,train_ndws64_meta_002.tfrecord.gz,124,06019008200,Census Tract 82,815307839.0,5549878.0,-21774.783552180368,-148221.31654847367,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000125,train,2020-08-12,224.0,-119.480423,34.966923,train_ndws64_meta_002.tfrecord.gz,125,06079012708,Census Tract 127.08,2617409659.0,5755217.0,47412.70369588354,-338730.6214091154,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000126,train,2020-08-14,226.0,-119.588219,40.83292,train_ndws64_meta_002.tfrecord.gz,126,06035040100,Census Tract 401,7529542028.0,87729249.0,34745.10267062122,313030.52570986,nearest,34652.94432551904
train_train_ndws64_meta_002.tfrecord_00000127,train,2020-08-14,226.0,-119.660088,40.83292,train_ndws64_meta_002.tfrecord.gz,127,06035040100,Census Tract 401,7529542028.0,87729249.0,28680.995891759576,313006.4858342521,nearest,28588.79269128463
train_train_ndws64_meta_002.tfrecord_00000128,train,2020-08-14,226.0,-119.570259,40.895802,train_ndws64_meta_002.tfrecord.gz,128,06035040100,Census Tract 401,7529542028.0,87729249.0,36228.87479147208,320017.5201083794,nearest,36173.674306135814
train_train_ndws64_meta_002.tfrecord_00000129,train,2020-08-14,226.0,-119.543304,40.895802,train_ndws64_meta_002.tfrecord.gz,129,06035040100,Census Tract 401,7529542028.0,87729249.0,38501.27139703314,320028.1433672877,nearest,38446.094523160325
train_train_ndws64_meta_002.tfrecord_00000130,train,2020-08-14,226.0,-119.597206,40.83292,train_ndws64_meta_002.tfrecord.gz,130,06035040100,Census Tract 401,7529542028.0,87729249.0,33986.80557085977,313027.268124992,nearest,33894.640341840146
train_train_ndws64_meta_002.tfrecord_00000131,train,2020-08-14,226.0,-119.633141,40.83292,train_ndws64_meta_002.tfrecord.gz,131,06035040100,Census Tract 401,7529542028.0,87729249.0,30954.711090482946,313014.9608281199,nearest,30862.521921489846
train_train_ndws64_meta_002.tfrecord_00000132,train,2020-08-14,226.0,-123.549789,41.192245,train_ndws64_meta_002.tfrecord.gz,132,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-297960.8460514083,358415.3268480459,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000133,train,2020-08-14,226.0,-123.504875,41.183266,train_ndws64_meta_002.tfrecord.gz,133,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-294229.4265614544,357279.350372104,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000134,train,2020-08-15,227.0,-120.863831,35.505913,train_ndws64_meta_002.tfrecord.gz,134,06079013000,Census Tract 130,915699920.0,29440638.0,-78280.69263848918,-278648.3863631617,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000135,train,2020-08-15,227.0,-123.504875,41.192245,train_ndws64_meta_002.tfrecord.gz,135,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-294192.60026461777,358275.06530925725,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000136,train,2020-08-15,227.0,-118.573128,34.634544,train_ndws64_meta_002.tfrecord.gz,136,06037920102,Census Tract 9201.02,609673530.0,12173287.0,130756.67556031297,-374774.37223175494,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000137,train,2020-08-15,227.0,-118.537193,34.706409,train_ndws64_meta_002.tfrecord.gz,137,06037920102,Census Tract 9201.02,609673530.0,12173287.0,133926.3826574741,-366748.25276642526,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000138,train,2020-08-15,227.0,-123.424026,41.201229,train_ndws64_meta_002.tfrecord.gz,138,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-287373.2763525762,359023.37225332856,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000139,train,2020-08-15,227.0,-123.513863,41.165298,train_ndws64_meta_002.tfrecord.gz,139,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-295057.4952962081,355314.7182631716,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000140,train,2020-08-15,227.0,-123.397079,41.201229,train_ndws64_meta_002.tfrecord.gz,140,06093000800,Census Tract 8,3204025612.0,11039889.0,-285112.62755936466,358942.0147114983,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000141,train,2020-08-15,227.0,-123.53183,41.192245,train_ndws64_meta_002.tfrecord.gz,141,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-296454.10944699467,358359.02865256555,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000142,train,2020-08-15,227.0,-120.136192,39.692062,train_ndws64_meta_002.tfrecord.gz,142,06091010000,Census Tract 100,2468694582.0,23299110.0,-11673.604957074622,186255.4956868859,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000143,train,2020-08-15,227.0,-123.424026,41.174282,train_ndws64_meta_002.tfrecord.gz,143,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-287481.24795023486,356035.02537256666,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000144,train,2020-08-15,227.0,-123.513863,41.201229,train_ndws64_meta_002.tfrecord.gz,144,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-294909.750122768,359299.2470328286,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000145,train,2020-08-15,227.0,-120.199074,39.674095,train_ndws64_meta_002.tfrecord.gz,145,06091010000,Census Tract 100,2468694582.0,23299110.0,-17067.678019680072,184268.72706235852,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000146,train,2020-08-15,227.0,-123.486908,41.156315,train_ndws64_meta_002.tfrecord.gz,146,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-292831.77564612386,354234.95723491535,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000147,train,2020-08-15,227.0,-123.441994,41.183266,train_ndws64_meta_002.tfrecord.gz,147,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-288952.9938587228,357085.95482298546,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000148,train,2020-08-15,227.0,-123.549789,41.192245,train_ndws64_meta_002.tfrecord.gz,148,06023010102,Census Tract 101.02,2026392646.0,8710486.0,-297960.8460514083,358415.3268480459,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000149,train,2020-08-16,228.0,-115.599701,35.308281,train_ndws64_meta_002.tfrecord.gz,149,06071010300,Census Tract 103,18005085395.0,6351750.0,399637.5278701302,-291679.4157938119,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000150,train,2020-08-16,228.0,-120.163147,39.719009,train_ndws64_meta_002.tfrecord.gz,150,06063000300,Census Tract 3,1693345248.0,23281445.0,-13978.880284231587,189253.16495667584,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000151,train,2020-08-16,228.0,-121.771126,37.464237,train_ndws64_meta_002.tfrecord.gz,151,06085513500,Census Tract 5135,1528907501.0,9778597.0,-156427.72339531433,-59916.852602103725,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000152,train,2020-08-16,228.0,-120.019417,39.665112,train_ndws64_meta_002.tfrecord.gz,152,06091010000,Census Tract 100,2468694582.0,23299110.0,-1664.9288144320226,183252.8749158685,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000153,train,2020-08-16,228.0,-118.546173,34.670479,train_ndws64_meta_002.tfrecord.gz,153,06037920102,Census Tract 9201.02,609673530.0,12173287.0,133165.44353003113,-370748.6613945458,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000154,train,2020-08-16,228.0,-115.563766,35.290318,train_ndws64_meta_002.tfrecord.gz,154,06071010300,Census Tract 103,18005085395.0,6351750.0,402992.10250679497,-293520.0575001277,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000155,train,2020-08-16,228.0,-121.420784,37.509155,train_ndws64_meta_002.tfrecord.gz,155,06099003300,Census Tract 33,640765170.0,2596432.0,-125412.92339892952,-55445.00896977447,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000156,train,2020-08-16,228.0,-120.091278,39.665112,train_ndws64_meta_002.tfrecord.gz,156,06091010000,Census Tract 100,2468694582.0,23299110.0,-7826.716274850064,183256.4720560545,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000157,train,2020-08-16,228.0,-115.626656,35.299297,train_ndws64_meta_002.tfrecord.gz,157,06071010300,Census Tract 103,18005085395.0,6351750.0,397237.20975034806,-292789.36698757345,intersects,0.0
train_train_ndws64_meta_002.tfrecord_00000158,train,2020-08-16,228.0,-117.917358,34.221321,train_ndws64_meta_002.tfrecord.gz,158,06037930400,Census Tract 9304,1489696833.0,4805908.0,191849.66715820055,-419507.3134844303,intersects,0.0
