sample_id,split,sample_date,start_day,sample_lon,sample_lat,source_file,record_index,GEOID,NAMELSAD,ALAND,AWATER,point_x_3310,point_y_3310,tract_match_method,tract_nearest_dist_m,acs_population,acs_housing_units,acs_median_home_value,svi_rpl_themes,svi_rpl_theme1,svi_rpl_theme2,svi_rpl_theme3,svi_rpl_theme4,tract_area_km2,exposure_pop_density_km2,exposure_housing_density_km2,road_nearest_dist_m,road_nearest_route_id,road_nearest_f_system,past_fire_count_5y_10km,past_fire_acres_5y_10km,days_since_fire_min_5y_10km,vulnerability_index
train_train_ndws64_meta_001.tfrecord_00000301,train,2020-10-27,300.0,-117.683792,33.915894,train_ndws64_meta_001.tfrecord.gz,301,06071000121,Census Tract 1.21,23939885.0,0.0,214188.979062413,-452879.2857411206,intersects,0.0,9357,2837,708800,0.0582,0.1362,0.0517,0.6262,0.0841,23.939885,390.8540078617754,118.50516408077983,229.74806837339486,SBD_CHNH_LONGWAY AROUND TRL_P,7,8,25712.1987659,1.0,0.0582
train_train_ndws64_meta_001.tfrecord_00000302,train,2020-10-27,300.0,-119.166016,37.43729,train_ndws64_meta_001.tfrecord.gz,302,06019006408,Census Tract 64.08,3321551634.0,51845624.0,73688.03413960109,-64049.44625031296,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,2732.4000078422036,STREET-UNNAMED_154716_P,7,3,379861.35727,53.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000303,train,2020-10-27,300.0,-117.746674,33.924877,train_ndws64_meta_001.tfrecord.gz,303,06071000122,Census Tract 1.22,30904188.0,0.0,208351.462702228,-452023.37349824095,intersects,0.0,4464,1316,631300,0.0604,0.2176,0.0959,0.4972,0.0316,30.904188,144.4464420162083,42.58322528972448,397.7101297915683,BIKEPED_TELEGRAPH CANYON_P,7,9,25716.6454859,1.0,0.0604
train_train_ndws64_meta_001.tfrecord_00000304,train,2020-10-27,300.0,-119.183983,37.446274,train_ndws64_meta_001.tfrecord.gz,304,06019006408,Census Tract 64.08,3321551634.0,51845624.0,72091.97414370482,-63064.60244470276,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,2480.163845293487,STREET-UNNAMED_160206_P,7,3,379861.35727,53.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000305,train,2020-10-27,300.0,-119.07618,37.392372,train_ndws64_meta_001.tfrecord.gz,305,06019006408,Census Tract 64.08,3321551634.0,51845624.0,81674.05693111314,-68968.8589234557,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,5071.9533094681765,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,53.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000306,train,2020-10-27,300.0,-117.665825,33.736229,train_ndws64_meta_001.tfrecord.gz,306,06059052430,Census Tract 524.30,45927449.0,95195.0,216340.6248689872,-472757.4399944316,intersects,0.0,15121,5495,877200,0.1433,0.1161,0.0858,0.4699,0.3536,45.927449,329.23666193608966,119.64522566885871,479.17126651389043,ORA_CO_SANTIAGO CANYON RD_P,3,19,21881.01667942,1.0,0.1433
train_train_ndws64_meta_001.tfrecord_00000307,train,2020-10-27,300.0,-117.69278,33.709282,train_ndws64_meta_001.tfrecord.gz,307,06059052430,Census Tract 524.30,45927449.0,95195.0,213915.53369670463,-475805.7843785356,intersects,0.0,15121,5495,877200,0.1433,0.1161,0.0858,0.4699,0.3536,45.927449,329.23666193608966,119.64522566885871,936.8952227390865,STREET-UNNAMED_362482_P,7,18,21856.452644520003,1.0,0.1433
train_train_ndws64_meta_001.tfrecord_00000308,train,2020-10-27,300.0,-117.773628,33.90691,train_ndws64_meta_001.tfrecord.gz,308,06059021822,Census Tract 218.22,11437131.0,0.0,205906.4410299563,-454074.4588407199,intersects,0.0,10146,3252,1009800,0.2745,0.2125,0.4364,0.4523,0.2712,11.437131,887.1105874366569,284.33704221801776,48.83290110461258,ORA_YBLN_BLACK FOREST LN_P,7,10,25589.8726359,1.0,0.2745
train_train_ndws64_meta_001.tfrecord_00000309,train,2020-10-27,300.0,-117.719727,33.933861,train_ndws64_meta_001.tfrecord.gz,309,06071000122,Census Tract 1.22,30904188.0,0.0,210818.64801375387,-450967.6408522101,intersects,0.0,4464,1316,631300,0.0604,0.2176,0.0959,0.4972,0.0316,30.904188,144.4464420162083,42.58322528972448,926.8533079439256,BIKEPED_TELEGRAPH CANYON_P,7,7,25710.4560059,1.0,0.0604
train_train_ndws64_meta_001.tfrecord_00000310,train,2020-10-27,300.0,-117.701759,33.915894,train_ndws64_meta_001.tfrecord.gz,310,06071000122,Census Tract 1.22,30904188.0,0.0,212527.8257357428,-452919.7189221927,intersects,0.0,4464,1316,631300,0.0604,0.2176,0.0959,0.4972,0.0316,30.904188,144.4464420162083,42.58322528972448,333.13950710712504,ORA_CO_TELEGRAPH CANYON RD_P,7,8,25712.1987659,1.0,0.0604
train_train_ndws64_meta_001.tfrecord_00000311,train,2020-10-27,300.0,-117.737694,33.924877,train_ndws64_meta_001.tfrecord.gz,311,06071000122,Census Tract 1.22,30904188.0,0.0,209181.63184746265,-452003.59971193504,intersects,0.0,4464,1316,631300,0.0604,0.2176,0.0959,0.4972,0.0316,30.904188,144.4464420162083,42.58322528972448,18.505363030649487,BIKEPED_N RIDGE RD_P,7,9,25716.6454859,1.0,0.0604
train_train_ndws64_meta_001.tfrecord_00000312,train,2020-10-27,300.0,-117.69278,33.915894,train_ndws64_meta_001.tfrecord.gz,312,06071000121,Census Tract 1.21,23939885.0,0.0,213357.9873057861,-452899.5518087954,intersects,0.0,9357,2837,708800,0.0582,0.1362,0.0517,0.6262,0.0841,23.939885,390.8540078617754,118.50516408077983,139.4119606256568,SBD_CHNH_LONGWAY AROUND TRL_P,7,8,25712.1987659,1.0,0.0582
train_train_ndws64_meta_001.tfrecord_00000313,train,2020-10-27,300.0,-117.710747,33.933861,train_ndws64_meta_001.tfrecord.gz,313,06071000122,Census Tract 1.22,30904188.0,0.0,211648.717151864,-450947.6333857137,intersects,0.0,4464,1316,631300,0.0604,0.2176,0.0959,0.4972,0.0316,30.904188,144.4464420162083,42.58322528972448,1027.421982092115,SBD_CHNH_BANE CANYON RD_P,7,7,25710.4560059,1.0,0.0604
train_train_ndws64_meta_001.tfrecord_00000314,train,2020-10-27,300.0,-117.665825,33.691315,train_ndws64_meta_001.tfrecord.gz,314,06059052430,Census Tract 524.30,45927449.0,95195.0,216463.22770681023,-477736.2638136353,intersects,0.0,15121,5495,877200,0.1433,0.1161,0.0858,0.4699,0.3536,45.927449,329.23666193608966,119.64522566885871,15.169490561270818,ORA_LKFR_CALLE CABRILLO_P,7,19,12657.39415423,1.0,0.1433
train_train_ndws64_meta_001.tfrecord_00000315,train,2020-10-27,300.0,-117.665825,33.90691,train_ndws64_meta_001.tfrecord.gz,315,06071000121,Census Tract 1.21,23939885.0,0.0,215874.65415534496,-453834.6635781117,intersects,0.0,9357,2837,708800,0.0582,0.1362,0.0517,0.6262,0.0841,23.939885,390.8540078617754,118.50516408077983,188.97460466265534,STREET-UNNAMED_380327_P,7,10,26041.753865900002,1.0,0.0582
train_train_ndws64_meta_001.tfrecord_00000316,train,2020-10-27,300.0,-117.683792,33.90691,train_ndws64_meta_001.tfrecord.gz,316,06071000121,Census Tract 1.21,23939885.0,0.0,214213.31974640908,-453875.4161913907,intersects,0.0,9357,2837,708800,0.0582,0.1362,0.0517,0.6262,0.0841,23.939885,390.8540078617754,118.50516408077983,393.74082150664714,STREET-UNNAMED_411451_P,7,9,25993.8217659,1.0,0.0582
train_train_ndws64_meta_001.tfrecord_00000317,train,2020-10-27,300.0,-119.183983,37.509155,train_ndws64_meta_001.tfrecord.gz,317,06039000102,Census Tract 1.02,1771266587.0,20823461.0,72031.81094541907,-56074.74379205052,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,4862.24232601862,MAD_CO_5S84_P,7,4,393925.007,53.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000318,train,2020-10-27,300.0,-119.103134,37.518139,train_ndws64_meta_001.tfrecord.gz,318,06019006408,Census Tract 64.08,3321551634.0,51845624.0,79158.8987311967,-55011.61607535696,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,10134.176308077987,MAD_CO_REDS CIR_P,7,5,393968.0337,53.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000319,train,2020-10-27,300.0,-119.103134,37.446274,train_ndws64_meta_001.tfrecord.gz,319,06019006408,Census Tract 64.08,3321551634.0,51845624.0,79234.46994084443,-63000.07980878977,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,8110.283365432449,STREET-UNNAMED_154716_P,7,4,380055.86717,53.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000320,train,2020-10-27,300.0,-117.656845,33.700298,train_ndws64_meta_001.tfrecord.gz,320,06059052430,Census Tract 524.30,45927449.0,95195.0,217271.2173617852,-476719.9581906069,intersects,0.0,15121,5495,877200,0.1433,0.1161,0.0858,0.4699,0.3536,45.927449,329.23666193608966,119.64522566885871,725.082976683933,ORA_LKFR_BOLERO LOOKOUT RD_SPUR_1_P,7,17,12657.21975422,1.0,0.1433
train_train_ndws64_meta_001.tfrecord_00000321,train,2020-10-27,300.0,-119.112114,37.527122,train_ndws64_meta_001.tfrecord.gz,321,06039000102,Census Tract 1.02,1771266587.0,20823461.0,78356.98041066078,-54020.52661095792,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,9372.398350997844,MAD_CO_REDS CIR_P,7,5,393968.0337,53.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000322,train,2020-10-27,300.0,-119.192963,37.518139,train_ndws64_meta_001.tfrecord.gz,322,06039000102,Census Tract 1.02,1771266587.0,20823461.0,71230.642549781,-55082.86147506768,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,3842.285122382896,MAD_CO_5S30_P,7,4,393925.007,53.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000323,train,2020-10-27,300.0,-117.755661,33.897926,train_ndws64_meta_001.tfrecord.gz,323,06059021825,Census Tract 218.25,6653967.0,0.0,207591.3986348688,-455031.4189179535,intersects,0.0,3222,1190,1007600,0.1716,0.0702,0.614,0.2131,0.1929,6.653967,484.22241949802276,178.84068255823934,230.86639861814834,STREET-UNNAMED_362293_P,7,9,25716.6454859,1.0,0.1716
train_train_ndws64_meta_001.tfrecord_00000324,train,2020-10-27,300.0,-117.69278,33.700298,train_ndws64_meta_001.tfrecord.gz,324,06059052430,Census Tract 524.30,45927449.0,95195.0,213939.7741377632,-476801.6785131325,intersects,0.0,15121,5495,877200,0.1433,0.1161,0.0858,0.4699,0.3536,45.927449,329.23666193608966,119.64522566885871,340.6661323177901,ORA_TUS_PORTOLA PKWY_P,7,19,12674.43619852,1.0,0.1433
train_train_ndws64_meta_001.tfrecord_00000325,train,2020-10-27,300.0,-121.250107,39.86274,train_ndws64_meta_001.tfrecord.gz,325,06063000202,Census Tract 2.02,1502786598.0,14350461.0,-106898.97665985304,205914.7453426793,intersects,0.0,1150,1320,262100,0.2076,0.1615,0.2008,0.0013,0.5175,1502.786598,0.7652450464560239,0.8783682272364796,426.6091715752194,PLU_CO_BUCKS LAKE RD_P,5,2,472133.0,71.0,0.2076
train_train_ndws64_meta_001.tfrecord_00000326,train,2020-10-27,300.0,-117.629898,33.700298,train_ndws64_meta_001.tfrecord.gz,326,06059032041,Census Tract 320.41,169856568.0,13484.0,219769.3853199457,-476657.8491519909,intersects,0.0,953,399,894200,0.2622,0.3972,0.04,0.1663,0.5556,169.856568,5.610616128779901,2.3490407506644075,309.8364676608542,ORA_CO_SANTIAGO TRUCK TRL_P,7,17,35528.03670622,1.0,0.2622
train_train_ndws64_meta_001.tfrecord_00000327,train,2020-10-28,301.0,-118.92347,37.410339,train_ndws64_meta_001.tfrecord.gz,327,06019006408,Census Tract 64.08,3321551634.0,51845624.0,95151.78721534296,-66829.29355446436,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,6824.456206781318,FRE_CO_06S018Y EDISON LAKE VISTA POINT_P,7,2,380020.447,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000328,train,2020-10-28,301.0,-121.609428,39.197987,train_ndws64_meta_001.tfrecord.gz,328,06115041001,Census Tract 410.01,275920634.0,1720985.0,-138876.42102845036,132522.62381532555,intersects,0.0,3493,1570,362700,0.3379,0.4882,0.4006,0.1055,0.2352,275.920634,12.659437423588987,5.690042014037993,77.01365298982265,STREET-UNNAMED_246719_P,7,3,125.6532,13.0,0.3379
train_train_ndws64_meta_001.tfrecord_00000329,train,2020-10-28,301.0,-118.914482,37.410339,train_ndws64_meta_001.tfrecord.gz,329,06019006408,Census Tract 64.08,3321551634.0,51845624.0,95946.17942606244,-66820.23535822239,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,7432.101165682199,FRE_CO_06S018Y EDISON LAKE VISTA POINT_P,7,2,380020.447,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000330,train,2020-10-28,301.0,-122.229271,39.674095,train_ndws64_meta_001.tfrecord.gz,330,06021010300,Census Tract 103,2543708130.0,20783679.0,-191109.846886235,186497.7329383623,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,426.93317385130644,GLE_CO_CO RD F_P,7,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000331,train,2020-10-28,301.0,-122.121468,39.799858,train_ndws64_meta_001.tfrecord.gz,331,06103001000,Census Tract 10,177057536.0,4709499.0,-181557.10736555976,200255.1924439408,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,324.7974152745432,GLE_CO_CUTTING AVE_P,7,0,0.0,,0.808
train_train_ndws64_meta_001.tfrecord_00000332,train,2020-10-28,301.0,-120.486534,39.000359,train_ndws64_meta_001.tfrecord.gz,332,06061020200,Census Tract 202,1456310164.0,11272461.0,-42097.22811359358,109487.33786415448,intersects,0.0,6648,2856,383100,0.2044,0.303,0.279,0.0187,0.2263,1456.310164,4.564961616239877,1.9611206943413189,3455.4556868612217,PLA_CO_ELEVEN PINES RD_P,7,4,1763.7761090000001,2.0,0.2044
train_train_ndws64_meta_001.tfrecord_00000333,train,2020-10-28,301.0,-119.085167,37.536102,train_ndws64_meta_001.tfrecord.gz,333,06039000102,Census Tract 1.02,1771266587.0,20823461.0,80725.37969296025,-52999.70319126593,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,7934.803316449657,MAD_CO_REDS CIR_P,7,5,394003.8538,54.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000334,train,2020-10-28,301.0,-121.67231,39.06324,train_ndws64_meta_001.tfrecord.gz,334,06101051000,Census Tract 510,215533614.0,2190239.0,-144566.05273578744,117643.16264367707,intersects,0.0,2565,1007,422500,0.5628,0.5034,0.6964,0.2863,0.6043,215.533614,11.900695916507946,4.672125063517934,23.804110021814363,SUT_CO_S GEORGE WASHINGTON BLVD_P,4,0,0.0,,0.5628
train_train_ndws64_meta_001.tfrecord_00000335,train,2020-10-28,301.0,-119.07618,37.43729,train_ndws64_meta_001.tfrecord.gz,335,06019006408,Census Tract 64.08,3321551634.0,51845624.0,81625.40333412963,-63975.862475024536,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,7754.901061362522,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000336,train,2020-10-28,301.0,-122.211304,39.665112,train_ndws64_meta_001.tfrecord.gz,336,06021010300,Census Tract 103,2543708130.0,20783679.0,-189593.13875746625,185463.82971553737,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,311.7133080447188,GLE_CO_ROAD 28_P,6,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000337,train,2020-10-28,301.0,-121.582481,39.215954,train_ndws64_meta_001.tfrecord.gz,337,06115041001,Census Tract 410.01,275920634.0,1720985.0,-136518.07358098755,134479.98330223514,intersects,0.0,3493,1570,362700,0.3379,0.4882,0.4006,0.1055,0.2352,275.920634,12.659437423588987,5.690042014037993,410.2198456841632,YUB_CO_WOODRUFF LN_P,5,4,139.3415,13.0,0.3379
train_train_ndws64_meta_001.tfrecord_00000338,train,2020-10-28,301.0,-121.636383,39.224937,train_ndws64_meta_001.tfrecord.gz,338,06101050702,Census Tract 507.02,105127323.0,387595.0,-141150.42752372604,135557.10011725454,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,134.12973735975964,SUT_CO_KOCH LN_P,7,2,97.0786,508.0,0.8432
train_train_ndws64_meta_001.tfrecord_00000339,train,2020-10-28,301.0,-121.645363,39.215954,train_ndws64_meta_001.tfrecord.gz,339,06101050702,Census Tract 507.02,105127323.0,387595.0,-141942.26769285012,134572.32807318354,intersects,0.0,6420,1996,270100,0.8432,0.7335,0.9751,0.5006,0.7442,105.127323,61.06880510978102,18.98650077867958,168.89042860724106,SUT_CO_ONSTOTT FRONTAGE RD_FRONTAGE_1_P,7,3,125.6532,13.0,0.8432
train_train_ndws64_meta_001.tfrecord_00000340,train,2020-10-28,301.0,-121.67231,39.045273,train_ndws64_meta_001.tfrecord.gz,340,06101051000,Census Tract 510,215533614.0,2190239.0,-144601.27387070295,115646.57249139948,intersects,0.0,2565,1007,422500,0.5628,0.5034,0.6964,0.2863,0.6043,215.533614,11.900695916507946,4.672125063517934,31.163324009334247,SUT_CO_S GEORGE WASHINGTON BLVD_P,4,0,0.0,,0.5628
train_train_ndws64_meta_001.tfrecord_00000341,train,2020-10-28,301.0,-119.103134,37.536102,train_ndws64_meta_001.tfrecord.gz,341,06039000102,Census Tract 1.02,1771266587.0,20823461.0,79140.00924884043,-53014.85109766619,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,8190.807918199636,MAD_CO_REDS CIR_P,7,5,394003.8538,54.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000342,train,2020-10-28,301.0,-121.618416,39.20697,train_ndws64_meta_001.tfrecord.gz,342,06115041001,Census Tract 410.01,275920634.0,1720985.0,-139634.87303157017,133534.0168743441,intersects,0.0,3493,1570,362700,0.3379,0.4882,0.4006,0.1055,0.2352,275.920634,12.659437423588987,5.690042014037993,723.3495034634152,STREET-UNNAMED_242321_P,7,3,125.6532,13.0,0.3379
train_train_ndws64_meta_001.tfrecord_00000343,train,2020-10-28,301.0,-122.175369,39.817825,train_ndws64_meta_001.tfrecord.gz,343,06103001101,Census Tract 11.01,163362307.0,356465.0,-186123.40567578163,202355.34985968657,intersects,0.0,1872,691,243800,0.852,0.9445,0.808,0.3666,0.7103,163.362307,11.459191746110687,4.229861910556883,199.75008697629886,TEH_CO_MALTON AVE_P,7,0,0.0,,0.852
train_train_ndws64_meta_001.tfrecord_00000344,train,2020-10-28,301.0,-119.085167,37.428307,train_ndws64_meta_001.tfrecord.gz,344,06019006408,Census Tract 64.08,3321551634.0,51845624.0,80841.00463418664,-64982.09821482701,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,7603.407557476313,FRE_CO_KAISER PASS RD_P,7,4,380055.86717,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000345,train,2020-10-28,301.0,-122.247238,39.674095,train_ndws64_meta_001.tfrecord.gz,345,06021010300,Census Tract 103,2543708130.0,20783679.0,-192649.8257054481,186534.09575359523,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,500.74573141396587,GLE_CO_CO RD D_P,6,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000346,train,2020-10-28,301.0,-121.600449,39.197987,train_ndws64_meta_001.tfrecord.gz,346,06115041001,Census Tract 410.01,275920634.0,1720985.0,-138101.70317661398,132509.50797753688,intersects,0.0,3493,1570,362700,0.3379,0.4882,0.4006,0.1055,0.2352,275.920634,12.659437423588987,5.690042014037993,17.870486886094977,STREET-UNNAMED_242621_P,7,4,139.3415,13.0,0.3379
train_train_ndws64_meta_001.tfrecord_00000347,train,2020-10-28,301.0,-121.65435,39.06324,train_ndws64_meta_001.tfrecord.gz,347,06101051000,Census Tract 510,215533614.0,2190239.0,-143013.6244464863,117615.92389700188,intersects,0.0,2565,1007,422500,0.5628,0.5034,0.6964,0.2863,0.6043,215.533614,11.900695916507946,4.672125063517934,89.99975443451017,SUT_CO_CARLSON RD_P,7,0,0.0,,0.5628
train_train_ndws64_meta_001.tfrecord_00000348,train,2020-10-28,301.0,-121.645363,39.287819,train_ndws64_meta_001.tfrecord.gz,348,06101050701,Census Tract 507.01,23190271.0,83152.0,-141803.669982984,142557.7548712194,intersects,0.0,4608,1382,212300,0.7786,0.6486,0.9867,0.4659,0.6208,23.190271,198.70401686983305,59.593956448374406,32.66701081700034,SUT_CO_METTEER RD_P,7,0,0.0,,0.7786
train_train_ndws64_meta_001.tfrecord_00000349,train,2020-10-28,301.0,-122.211304,39.683079,train_ndws64_meta_001.tfrecord.gz,349,06021010300,Census Tract 103,2543708130.0,20783679.0,-189546.5811791831,187459.6001156252,intersects,0.0,1933,1035,247400,0.5394,0.4156,0.7641,0.0669,0.7067,2543.70813,0.7599142280525715,0.4068863042081797,51.88348926089924,GLE_CO_ROAD 27_P,7,0,0.0,,0.5394
train_train_ndws64_meta_001.tfrecord_00000350,train,2020-10-28,301.0,-122.166389,39.817825,train_ndws64_meta_001.tfrecord.gz,350,06103001000,Census Tract 10,177057536.0,4709499.0,-185355.21569229063,202337.75714914035,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,574.1324074581953,TEH_CO_INGHRAM RD_P,7,0,0.0,,0.808
train_train_ndws64_meta_001.tfrecord_00000351,train,2020-10-28,301.0,-121.681297,39.072224,train_ndws64_meta_001.tfrecord.gz,351,06101050504,Census Tract 505.04,22999424.0,0.0,-145325.16391041756,118655.24694850577,intersects,0.0,8150,2333,319500,0.6033,0.6828,0.6812,0.4431,0.3858,22.999424,354.35670041127986,101.43732295208784,363.97402029023993,SUT_CO_OSWALD RD_P,5,0,0.0,,0.6033
train_train_ndws64_meta_001.tfrecord_00000352,train,2020-10-28,301.0,-119.282799,37.607971,train_ndws64_meta_001.tfrecord.gz,352,06039000102,Census Tract 1.02,1771266587.0,20823461.0,63226.16243038082,-45160.68860190688,intersects,0.0,4229,3104,287000,0.4418,0.5483,0.4776,0.1178,0.3857,1771.266587,2.387557034631738,1.7524183105927915,4661.430581065386,MAD_CO_4S43_P,7,2,393303.4,54.0,0.4418
train_train_ndws64_meta_001.tfrecord_00000353,train,2020-10-28,301.0,-118.959404,37.392372,train_ndws64_meta_001.tfrecord.gz,353,06019006408,Census Tract 64.08,3321551634.0,51845624.0,91997.72189963429,-68861.90283846762,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,3197.359707717545,FRE_CO_06S018Y EDISON LAKE VISTA POINT_P,7,3,380046.9159,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000354,train,2020-10-28,301.0,-121.636383,39.269852,train_ndws64_meta_001.tfrecord.gz,354,06101050701,Census Tract 507.01,23190271.0,83152.0,-141064.27770487152,140547.94060721248,intersects,0.0,4608,1382,212300,0.7786,0.6486,0.9867,0.4659,0.6208,23.190271,198.70401686983305,59.593956448374406,140.56187493372767,STREET-UNNAMED_247937_P,7,0,0.0,,0.7786
train_train_ndws64_meta_001.tfrecord_00000355,train,2020-10-28,301.0,-121.66333,39.054256,train_ndws64_meta_001.tfrecord.gz,355,06101051000,Census Tract 510,215533614.0,2190239.0,-143807.35619332426,116631.15588049078,intersects,0.0,2565,1007,422500,0.5628,0.5034,0.6964,0.2863,0.6043,215.533614,11.900695916507946,4.672125063517934,475.4991226243506,SUT_CO_ANDERSON LN_P,7,0,0.0,,0.5628
train_train_ndws64_meta_001.tfrecord_00000356,train,2020-10-28,301.0,-118.968384,37.392372,train_ndws64_meta_001.tfrecord.gz,356,06019006408,Census Tract 64.08,3321551634.0,51845624.0,91203.84339511354,-68870.57900965167,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,2800.6834711208376,FRE_CO_06S018Y EDISON LAKE VISTA POINT_P,7,3,380046.9159,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000357,train,2020-10-28,301.0,-122.130455,39.808842,train_ndws64_meta_001.tfrecord.gz,357,06103001000,Census Tract 10,177057536.0,4709499.0,-182303.6662636265,201270.3212652076,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,2.6513053459124127,TEH_CO_CAPAY RD_P,5,0,0.0,,0.808
train_train_ndws64_meta_001.tfrecord_00000358,train,2020-10-28,301.0,-122.157402,39.808842,train_ndws64_meta_001.tfrecord.gz,358,06103001000,Census Tract 10,177057536.0,4709499.0,-184609.13352213136,201322.46424943305,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,197.135946891653,TEH_CO_INGHRAM RD_P,7,0,0.0,,0.808
train_train_ndws64_meta_001.tfrecord_00000359,train,2020-10-28,301.0,-122.112488,39.799858,train_ndws64_meta_001.tfrecord.gz,359,06103001000,Census Tract 10,177057536.0,4709499.0,-180788.7184814892,200238.03224988,intersects,0.0,7080,2559,206300,0.808,0.7945,0.9657,0.4062,0.5905,177.057536,39.987001739366804,14.452929018508424,325.1135754633796,GLE_CO_CUTTING AVE_P,7,0,0.0,,0.808
train_train_ndws64_meta_001.tfrecord_00000360,train,2020-10-28,301.0,-119.112114,37.473221,train_ndws64_meta_001.tfrecord.gz,360,06019006408,Census Tract 64.08,3321551634.0,51845624.0,78413.09379647188,-60012.14270324353,intersects,0.0,876,718,280000,0.4302,0.5123,0.4124,0.2036,0.4132,3321.551634,0.2637321639179432,0.2161640338962137,8946.685082500513,STREET-UNNAMED_154716_P,7,5,393968.0337,54.0,0.4302
train_train_ndws64_meta_001.tfrecord_00000361,train,2020-10-28,301.0,-119.435509,36.395245,train_ndws64_meta_001.tfrecord.gz,361,06107000902,Census Tract 9.02,120365353.0,329326.0,50566.49165515047,-180046.16197045194,intersects,0.0,3618,890,328600,0.5989,0.7029,0.1141,0.6697,0.7228,120.365353,30.05848369006985,7.39415436267611,1092.2697999670706,TUL_CO_AVE 328_P,6,0,0.0,,0.5989
